SID,email,Surname,GivenName,MI,Gend,Prog,Enrolment Type,Att,SAT MT,Q01,Q02,Q03,Q04,Q05,Q06,Q07,Q08,Q09,Q10,MT_Total,Days online 2,Views 2,Contributions 2,Questions 2,Days online 3,Views 3,Contributions 3,Questions 3,Days online 4,Views 4,Contributions 4,Questions 4,Days online 5,Views 5,Contributions 5,Questions 5,Days online,Views,Contributions,Questions,Video_1_W2,Questions_1_W2,Correct_1_W2,Video_2_W2,Questions_2_W2,Correct_2_W2,Video_1_W3,Questions_1_W3,Correct_1_W3,Video_2_W3,Questions_2_W3,Correct_2_W3,Video_1_W4,Questions_1_W4,Correct_1_W4,Video_2_W4,Questions_2_W4,Correct_2_W4,Video_1_W5,Questions_1_W5,Correct_1_W5,Video_2_W5,Questions_2_W5,Correct_2_W5
302831749,lsjc6754@bogus.com,Tung,Ni,F,female,SMED,International,Full Time,1,0,0,0,1,1,1,1,1,1,0,60,4,16,0,0,4,18,0,0,6,32,0,0,4,60,1,0,18,126,1,0,59.25532899,63.7415368,60.16206287,30.6065964,64.3409353,100,43.91401705,61.58743361,100,97.38348369,53.25399277,59.41259216,57.03900415,64.171837,100,45.12324762,64.05293478,36.61026078,78.83942944,74.16961363,99.93177572,60.57267268,66.12364993,49.40811447
328732091,ozdx4299@bogus.com,Tung,Shaiming,S,male,FASS,Local,Full Time,1,0,0,1,1,0,0,0,1,1,0,40,0,1,2,2,3,7,2,2,7,16,1,1,5,0,2,2,15,24,7,7,7.998740095,69.77930589,80.78777786,37.27706999,33.1867331,0,38.17431913,61.13265261,53.16385846,64.44012711,6.017164123,21.9765628,12.02193839,37.63706358,4.668954747,21.75019753,28.70671288,23.26247271,38.0172576,31.0758026,87.81917345,21.96319516,39.88772929,0
341847353,psiq7177@bogus.com,Tung,Li Ming,M,female,FEIT,HECS,Part Time,1,0,1,1,1,0,0,1,1,1,1,70,0,30,0,0,7,0,2,0,7,15,2,1,5,40,2,1,19,85,6,2,73.30962613,78.08704114,56.74167301,53.59670207,73.95973337,61.3272373,51.73141599,77.69314171,100,80.86425955,80.88043991,41.71066876,72.28362777,79.21750076,67.28189729,83.39524146,62.31942576,91.78046938,61.68014769,76.62974462,66.85455262,71.34549683,98.13220731,43.26580795
343392654,yrlo4650@bogus.com,Tung,Chung,H,male,SMED,International,Full Time,1,1,1,0,1,1,1,1,0,1,1,80,3,42,0,0,7,34,1,0,6,25,0,0,6,50,1,0,22,151,2,0,84.08092071,100,100,81.96814708,100,80.96088365,82.75692882,71.05926176,31.25981673,78.33932201,64.29112108,84.1013055,80.30794461,73.97211201,100,87.47093274,56.77790784,100,92.5033356,75.40360107,87.45001818,60.69511521,88.45671629,44.01229567
306294783,jxuy9320@bogus.com,Turner,Abigail,S,female,SMED,HECS,Full Time,1,0,1,1,0,1,1,1,0,1,0,60,0,10,1,0,0,6,0,0,7,11,2,1,2,26,2,1,9,53,5,2,74.82544959,51.01885127,100,61.88202413,70.50234007,56.55512276,53.0287987,44.21110314,96.07494618,69.56518308,44.85761676,54.06088678,43.10325668,48.50627599,67.94119814,58.17617557,53.43433969,85.8164016,65.01828077,59.80925146,100,59.87771493,46.67787801,62.48246552
364557802,vfug1977@bogus.com,Vallis,Maya,E,female,SMED,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,13,1,1,0,16,0,0,2,0,0,0,4,29,1,1,1.534321889,10.36814396,3.822496793,0,32.13980177,0,16.67211323,0,31.27000183,0,24.29694759,0,0,7.060408246,16.5333617,13.88597107,23.66884509,59.45576194,8.449342702,18.68116098,16.97535143,0,0,15.24838166
346327780,vsro8502@bogus.com,Verbrugghen,John,A,male,SMED,Local,Full Time,1,1,0,1,1,0,0,1,0,0,1,50,0,0,1,1,0,9,1,1,6,10,1,0,3,15,1,0,9,34,4,2,48.37980324,25.22185268,7.04868084,57.90535111,73.47073093,41.55645186,60.92691001,65.35896384,90.39174967,58.77198997,56.38033392,25.87870729,41.74753727,64.31432532,64.79123285,30.95588454,78.20582275,28.13296324,36.36606237,54.63252877,100,32.87744785,47.82605389,98.21432961
303784148,hpiq8069@bogus.com,Verdon,Isla,E,female,FSCI,Local,Full Time,1,0,1,0,0,1,1,1,1,0,0,50,3,11,1,1,0,14,1,0,0,8,1,0,5,39,2,2,8,72,5,3,41.42964842,79.43830656,4.202673889,37.833896,61.93766348,41.77717623,70.33220594,49.0290293,77.60825663,51.91769014,47.92157827,49.88918805,54.90254599,60.46924802,61.06654898,33.77285571,59.11150809,28.77588357,59.78463671,69.90217224,1.157813361,62.22663806,58.32227463,82.73077265
311144756,gcjv5829@bogus.com,Vida,Bailey,C,male,SMED,Local,Part Time,1,1,1,1,1,1,0,1,1,0,1,80,7,38,3,3,7,30,2,1,5,31,1,1,4,52,2,2,23,151,8,7,76.69794512,89.36122706,100,93.22948482,100,52.36244724,58.91261384,89.46188451,93.92364036,100,85.22853019,64.36874331,78.89731192,77.3664535,74.54035744,76.0939633,78.49304659,86.34987841,68.51718871,96.68355162,88.81675566,86.77305516,88.12942249,69.17289942
353750662,ofco1757@bogus.com,Viney,Anna,N,female,FASS,International,Full Time,1,1,1,1,0,0,1,1,1,1,1,80,7,29,1,0,5,25,0,0,7,30,0,0,4,43,0,0,23,127,1,0,72.97992418,80.07005691,82.91542304,86.5099331,68.08310182,81.50212008,88.04096708,92.9174908,17.23582633,85.02506577,92.67111917,89.46708766,73.42632832,80.50876846,100,76.17825839,62.48326509,100,70.52338906,70.61139298,100,72.25118079,58.19111235,96.923166
396813495,qprr2871@bogus.com,Waller,Layla,O,female,FSCI,HECS,Part Time,1,1,0,0,1,1,1,1,1,1,0,70,0,19,2,0,5,36,1,1,5,5,1,1,5,52,2,1,15,112,6,3,87.14477861,69.76070622,19.54977042,67.59703872,57.02780439,47.51755266,80.37864657,69.18225428,82.61468428,75.64475322,83.21636659,90.01632299,58.70299178,70.26183364,61.16341064,64.07556238,99.72021276,96.67990043,68.92221717,70.01712171,71.81113747,68.87091037,65.62553455,91.69410891
313565282,zhqj9026@bogus.com,Wallis,Joshua,A,male,SMED,HECS,Full Time,1,1,0,1,1,0,1,0,0,1,0,50,7,17,2,2,0,8,2,2,4,16,1,1,7,20,1,1,18,61,6,6,76.48186672,46.18205719,67.81628685,42.64147452,71.8772776,0,42.7844055,33.64884622,0.869501937,64.51625272,53.36605711,76.162308,49.54566232,27.91958525,59.2944158,57.52049225,65.03466106,100,62.52127473,38.44993324,63.13599529,51.26619062,81.24104714,48.746622
319838087,tydf7015@bogus.com,Wan,Tain,L,male,FSCI,International,Full Time,1,0,1,1,1,1,0,0,1,1,0,60,5,16,0,0,2,18,0,0,5,36,1,0,6,49,0,0,18,119,1,0,80.2461652,38.75281487,51.29166325,72.85072166,60.71959846,96.78773387,41.53730662,81.05623617,19.94776935,54.06095174,79.31177804,35.53256243,51.47752085,77.08468601,72.5077611,73.62973109,59.35368901,69.24698145,44.74464661,43.5389673,49.8630906,55.84231151,39.4543244,19.44428634
314835730,xriv7497@bogus.com,Wan,Hui Ying,C,female,SMED,Local,Full Time,1,1,0,0,1,1,1,1,0,1,1,70,7,23,4,2,7,9,4,0,0,15,4,0,7,20,4,3,21,67,16,5,67.94803164,69.43309779,21.06869264,60.46744774,87.13839564,75.05852456,69.82415966,81.26614422,100,77.15551421,80.95375366,57.95754194,77.24372236,70.11679212,100,74.77094469,65.76211221,52.04289821,65.67637815,71.64504622,68.41893792,68.4835926,73.66213801,31.45761822
366888585,pzrg4784@bogus.com,Wan,Wen,L,male,FEIT,International,Full Time,1,0,1,0,1,0,0,1,1,0,0,40,7,6,0,0,7,4,1,1,0,8,0,0,2,64,0,0,16,82,1,1,42.28131855,14.77008986,60.99132951,19.04507143,25.24018741,19.61410774,39.55283555,63.27064057,16.93458231,12.7079809,45.0885025,65.26179966,57.51326285,55.54689759,44.37427054,38.52428543,10.35929209,63.33294725,28.39642616,52.95520021,54.77792261,44.21456972,81.06454528,53.41244763
377307755,ekhh9936@bogus.com,Wang,Qiang,X,male,FSCI,International,Full Time,1,1,1,1,1,0,1,1,1,1,1,90,7,42,0,0,3,31,1,0,6,22,0,0,7,67,0,0,23,162,1,0,99.38084209,100,100,85.90936781,100,100,85.66000695,76.53128603,100,97.10090095,91.93561279,100,97.98707052,88.36959823,68.51593634,77.42733532,83.94801029,91.47760216,95.94771032,90.48398745,76.79869268,97.87886376,100,59.65480059
362823545,rqzt7130@bogus.com,Wang,Qiang,S,male,FEIT,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,7,8,0,0,0,9.731940861,10.71069981,16.45198349,37.66381783,38.43062579,0,29.8747553,15.83267339,39.2703262,0,0,39.95182864,6.296598657,0,0,19.36749926,0,0,18.43644143,0,0,4.139512872,0
358309342,gjoy7100@bogus.com,Wang,Guang,D,male,FASS,International,Full Time,1,1,0,0,1,0,1,0,0,1,0,40,2,15,0,0,0,19,0,0,0,16,0,0,4,39,0,0,6,89,0,0,28.8203563,35.93414095,61.94799402,46.89515929,13.63205034,31.78460524,38.21061276,47.04128119,63.89178411,35.11903368,31.45599132,27.23922417,28.43332625,16.84908735,27.01000142,47.55587979,32.90741343,50.28230822,4.170488975,39.64321982,87.54182688,62.81669174,22.80341724,0
326583725,pfmy7907@bogus.com,Wang,Jie,L,male,SMED,International,Full Time,1,1,1,1,1,1,0,1,0,1,1,80,7,31,0,0,5,38,0,0,6,41,1,1,4,37,0,0,22,147,1,1,87.00658077,91.88650589,100,91.50435718,94.67564116,68.76367021,82.3075178,90.72727567,100,56.38243301,77.88739013,59.26439545,94.31631784,69.49274597,100,84.21620043,89.97323769,78.32499869,83.23439254,76.70652794,69.05559355,54.55614059,83.50725699,71.23620029
375686733,uqdi2518@bogus.com,Wang,Lok,C,male,FASS,Local,Full Time,1,1,0,1,0,1,1,0,0,1,1,60,0,7,1,0,0,15,1,1,1,17,1,1,1,33,1,0,2,72,4,2,79.78809917,59.05210716,17.77878041,37.23342388,34.93893086,58.7250364,68.78301356,81.67289777,40.86449191,67.48595403,68.1968337,29.88054005,64.30270951,82.03113776,12.47379551,62.38709694,75.6550823,42.058662,66.77019469,60.68766196,100,49.88599703,55.49871969,59.37890614
369428497,wzcw2862@bogus.com,Watson,Jacob,E,male,FSCI,Local,Full Time,1,1,0,1,1,1,1,1,0,1,1,80,5,21,5,5,7,8,4,2,5,12,4,2,0,10,4,4,17,51,17,13,62.52940261,70.52054741,57.93150074,83.48870023,98.84625553,54.48616126,65.06330911,100,52.05551017,78.41893939,67.44982817,87.13777523,70.75732555,73.3682485,100,76.32532833,74.31494097,50.86253905,53.57152664,72.51204379,39.37761461,82.86759381,92.10229062,98.70670584
332732693,wgyl8142@bogus.com,Wayn,Georgia,T,female,SMED,HECS,Full Time,1,0,1,1,0,1,1,1,1,1,1,80,7,10,3,3,0,11,4,4,7,19,4,2,2,30,4,3,16,70,15,12,80.75946927,69.84094661,90.82361012,71.37837787,72.19457922,100,78.0820754,100,33.6942733,57.77651382,93.93971022,87.10358626,63.20471077,92.71857453,92.06828613,94.36677886,93.43982552,92.6247587,77.60219758,78.0852246,100,76.74736604,88.20255835,100
383986559,lgep5016@bogus.com,Wei,Yi Min,M,female,FASS,International,Full Time,1,1,0,0,0,0,1,1,1,0,0,40,2,39,0,0,0,0,1,1,4,41,0,0,2,19,0,0,8,99,1,1,50.72097471,30.3439546,100,25.05522003,17.8245694,39.96651547,57.99109893,50.25458778,12.38253297,34.42073641,42.08316743,40.40788561,59.62145983,51.66996519,11.15803419,46.74343306,42.92322265,19.60186914,50.79712661,23.70401123,33.35073912,48.50077417,37.29196129,40.69434914
323439459,hwel2748@bogus.com,Wei,Wen,D,female,FEIT,HECS,Part Time,1,1,0,1,1,1,0,1,1,1,1,80,7,22,2,1,7,44,1,1,5,29,2,1,6,35,1,1,25,130,6,4,78.82127399,74.68359018,63.07348191,72.73375189,75.86871558,78.95483065,77.52127765,75.48223673,100,78.87478787,76.52307629,36.64567685,92.23268083,89.89437238,71.45952015,83.52165507,60.21085509,26.70176521,66.03088159,69.70036582,69.62212717,70.5577146,84.50357306,41.76463386
360909888,kekp1077@bogus.com,Weir,Sienna,A,female,FASS,HECS,Full Time,1,0,0,0,1,0,1,1,1,0,1,50,3,7,2,1,7,16,2,2,2,9,1,0,5,25,2,1,17,57,7,4,59.6835333,44.55867079,46.67684275,50.88659976,45.48219077,71.19833728,54.22195753,54.6523069,77.35287477,42.1728609,42.97286484,86.18412962,56.82011244,23.25216481,72.07221226,70.84654307,61.66745055,97.68479751,67.75236543,48.47348888,82.79236561,56.38018366,52.56609046,76.72377969
324929526,gxjf5561@bogus.com,Weld,Stella,C,female,FEIT,International,Full Time,1,1,0,1,0,1,0,0,1,0,1,50,1,30,0,0,4,36,0,0,6,24,0,0,5,40,0,0,16,130,0,0,55.47294174,48.92053333,4.076232749,76.71206881,62.31670585,89.05971496,23.9830283,33.559215,63.32603827,57.4643331,55.73905589,27.9747396,62.57524922,47.07860435,41.16968072,35.42321151,61.20977402,57.69695869,46.44747514,66.84391915,11.80419261,42.08926626,51.44965656,59.38159549
377656762,ujfn4872@bogus.com,Wentworth,Poppy,B,female,SMED,Local,Part Time,1,1,1,1,0,1,1,1,1,0,0,70,4,38,3,1,4,34,2,1,3,19,2,2,5,37,3,1,16,128,10,5,89.3985719,78.64823103,46.83004814,62.48348132,69.10899293,88.62026553,55.38973536,55.72893161,54.56709723,48.04237087,66.911385,100,56.65530527,47.367821,71.53268017,72.15959244,77.05594292,85.75065455,86.45138683,59.61155018,85.12904038,41.6852866,71.19024429,74.99957041
314710798,ktou5809@bogus.com,Westacott,Zane,V,male,SMED,International,Full Time,1,0,1,0,1,1,1,0,1,1,1,70,5,41,0,0,7,12,0,0,6,28,0,0,3,56,0,0,21,137,0,0,87.98640058,73.58083039,99.1120034,88.46135301,78.37457683,22.4820793,56.58465681,67.54304828,61.4352982,66.36555875,75.39079485,42.68478204,69.18085824,54.25924773,47.6488845,72.66558089,59.16572742,21.46353008,80.86865895,73.90494571,81.14699263,66.42841545,51.96479456,50.98212424
384130178,ljds5495@bogus.com,Westall,Jasmine,M,female,FEIT,Local,Full Time,1,1,0,1,1,1,0,1,1,0,1,70,2,20,4,1,7,19,4,2,7,17,4,0,5,24,4,4,21,80,16,7,64.21330824,72.93841832,39.65693186,42.94443254,97.89835564,54.53981765,53.62798582,69.29202585,100,62.64250375,89.99744557,45.36416061,65.29939156,52.27512127,40.67569273,84.47793524,62.83142038,61.56014743,76.3782861,40.04636966,48.75031722,55.84061543,54.57990065,100
315500979,xbzt4735@bogus.com,Whiddon,Hannah,C,female,FSCI,International,Full Time,1,0,0,1,0,1,1,1,1,0,1,60,1,0,0,0,2,23,0,0,3,25,1,0,5,42,0,0,11,90,1,0,72.06455466,79.44675692,40.7639683,51.38067825,38.20847744,9.180336126,85.41095099,48.15108232,39.99995885,74.11742937,60.70544595,54.50186783,79.62322926,48.52156221,8.421139139,77.37027783,48.84904854,44.24565461,73.66285498,52.74327385,63.14868834,48.31303125,50.92222238,0
371287589,gvod5976@bogus.com,Whittingham,Lily,C,female,FSCI,Local,Full Time,1,1,0,1,1,0,0,1,1,1,1,70,7,17,4,3,7,9,4,2,1,1,4,1,0,10,4,1,15,37,16,7,68.91570074,70.62213682,58.82765778,48.31603368,74.15651246,56.57641873,85.92354669,49.55691396,25.07091484,54.39502159,63.88252033,36.08390657,70.84347612,100,65.21264348,91.10149989,76.37471459,7.216259452,60.07110059,68.17738077,100,91.99145052,57.6217977,94.281235
320250819,ueki2661@bogus.com,Whittingham,Jamie,C,male,FASS,HECS,Full Time,1,0,0,1,1,1,0,1,1,1,0,60,5,18,1,1,7,9,0,0,0,13,1,0,0,37,1,1,12,77,3,2,49.75040412,56.50235399,63.90574358,51.74415799,54.89236277,53.41288282,55.63107939,65.67710894,45.13639267,77.85071154,45.06156223,100,45.15697561,61.06544815,100,42.679406,47.74985836,22.63003057,99.021969,55.77016855,77.43426158,46.79362569,81.11069304,100
363306701,mwdn5048@bogus.com,Wilkie,Austin,A,male,FASS,HECS,Full Time,1,1,1,1,1,1,1,1,1,0,1,90,0,21,4,3,0,12,3,0,1,22,4,0,0,29,4,4,1,84,15,7,88.72149782,88.50000151,69.04488636,100,65.12455774,63.32086043,94.88669307,93.13699902,100,98.0260058,100,93.66692815,89.38911381,84.38263169,100,75.22145952,93.90430197,62.86388869,100,63.4999202,100,84.81678117,70.737098,100
338367446,riph9150@bogus.com,Willoughby,James,S,male,FEIT,International,Full Time,1,0,0,0,1,1,0,1,1,0,1,50,7,17,1,0,2,35,0,0,4,7,0,0,4,25,0,0,17,84,1,0,54.94742467,39.74838872,31.86167335,62.85628302,65.49921878,54.14833734,46.60287567,61.0041558,64.92741048,45.43115271,19.2995591,73.96529994,43.69179497,75.04505264,77.87634436,67.76092732,45.77419538,35.58843128,55.23492771,48.57057362,7.133228302,27.30829576,53.94699567,84.29952678
342063808,zxvb1333@bogus.com,Wilsmore,Elijah,D,male,FEIT,HECS,Full Time,1,0,1,0,1,1,1,0,0,0,0,40,4,12,1,0,4,2,1,1,7,8,1,0,0,29,2,1,15,51,5,2,28.36901336,39.18385114,77.18238489,55.81675174,75.58747418,22.83206323,31.66265096,16.10814442,48.50850928,67.44904493,62.81899557,24.87672301,59.00130295,21.80134607,38.0308187,40.07680684,56.35668572,68.61007947,50.92504901,36.39863064,14.02720733,52.58869092,40.56375205,4.233153879
364278565,dwhm6805@bogus.com,Winder,Ben,E,male,SMED,International,Full Time,1,1,0,1,1,1,1,1,1,0,1,80,0,38,0,0,7,46,0,0,6,19,0,0,4,16,1,1,17,119,1,1,79.04313585,71.85207742,100,96.2329143,75.74494831,55.17134519,66.68166166,56.71827715,100,57.39908197,85.32103589,76.1065252,79.71673573,77.09343421,46.48924652,84.13883099,82.03658772,77.07586826,77.24514757,66.19741079,100,97.8174264,82.46907045,68.2168346
384087855,rack3133@bogus.com,Worrall,Nate,A,male,FSCI,HECS,Full Time,1,0,0,1,0,1,1,1,0,1,1,60,7,21,0,0,7,20,1,0,1,15,0,0,7,36,1,0,22,92,2,0,100,75.62117938,47.97940973,66.41990312,72.02844236,89.75409007,70.28317283,53.06621269,19.92618316,50.26007605,65.90237507,10.20003352,62.78179733,56.20329708,62.92089507,53.10279983,74.86135079,59.94251078,55.78559983,69.85256661,84.08033069,74.80279297,67.09626092,52.1718936
342909546,tlrr2539@bogus.com,Wu,Donglu,Y,female,SMED,HECS,Full Time,1,1,1,1,1,1,0,1,0,1,0,70,7,9,4,4,2,24,4,1,7,6,3,0,0,20,4,3,16,59,15,8,84.80186526,68.58237442,77.47796056,75.7384508,52.04870942,64.89221237,73.87531375,66.24500288,77.55601571,75.09297715,75.11298872,0,67.84237609,95.97801902,100,87.31336317,79.29587764,70.69674922,56.73894647,61.96199227,75.45778599,91.89409239,90.15800728,36.30983994
365657705,gmgm8170@bogus.com,Wu,Ting,X,female,FSCI,HECS,Full Time,1,1,1,1,1,0,0,1,1,1,0,70,0,19,3,0,7,23,4,3,6,8,4,0,2,28,3,1,15,78,14,4,72.8308975,66.2589041,57.87784687,45.68758284,70.32986021,61.92739925,71.40016836,73.95341774,91.29979983,53.98148276,74.28875814,77.38096797,57.62054039,69.88689545,55.4737998,78.16296745,84.41048484,100,69.9521703,42.51738877,100,65.77855219,70.25122061,25.25305578
338468940,tbiu8361@bogus.com,Wyatt,Brock,A,male,FASS,International,Full Time,1,1,1,1,1,0,0,1,0,0,1,60,3,16,0,0,7,19,0,0,5,10,1,1,4,3,0,0,19,48,1,1,28.76955491,31.44630331,38.77545832,50.17341312,46.44112032,46.25869472,39.52771397,79.26506443,55.6101248,74.79430027,57.62618018,78.06206464,47.9334232,66.03348257,32.47027245,32.85455902,64.29658142,93.75053923,77.22303578,58.35422848,64.52265428,67.5140725,71.61629765,17.92172232
391664777,nnmi2236@bogus.com,Yang,Park,M,male,FSCI,HECS,Full Time,1,1,0,1,1,1,1,0,1,0,1,70,7,12,4,2,7,11,4,4,4,25,4,3,2,26,4,1,20,74,16,10,53.80285667,68.24955099,47.83193541,62.71856782,78.21250765,72.29395225,78.18672831,87.38464345,41.22015149,62.9504331,69.57655079,100,74.44567578,88.19658345,100,80.28269067,56.50652175,89.82573511,43.12174119,57.60873473,49.99308268,63.80260322,76.94495618,62.90968546
303150085,ubkz8437@bogus.com,Yao,Fai,X,male,FASS,International,Full Time,1,0,0,0,0,0,0,1,1,1,0,30,0,12,0,0,6,0,1,1,1,5,0,0,2,14,1,1,9,31,2,2,37.3554147,4.606085412,9.316528802,23.04917244,24.97791534,33.17497451,30.13504436,31.44209068,28.70395453,39.82211545,25.59794114,80.91560366,42.32808789,15.63070835,56.68300921,48.53470448,42.61906137,63.71657378,47.77242534,31.96760758,5.373807076,15.12788357,44.05663597,8.869349183
376145642,obul8767@bogus.com,Yao,Yue Ying,Y,female,FEIT,International,Full Time,1,1,0,0,0,1,0,1,1,1,1,60,5,40,0,0,7,30,0,0,4,31,0,0,4,67,0,0,20,168,0,0,51.03609087,45.82213948,73.29225538,54.15512603,78.44197726,100,46.60623675,68.51110226,7.344400325,39.71864044,64.74333654,77.6358312,68.58005005,76.9696803,66.52553145,37.02174045,43.58379059,40.8808991,66.55959464,47.41456088,12.28216776,71.34323674,67.10446062,62.49583547
363042345,nmwx5463@bogus.com,Yao,Yue You,C,female,FASS,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,1,0,1,1,1,17,1,1,4.036366194,5.150859909,13.34657988,6.039748362,1.597397172,28.82739411,0,2.317131995,0,0,10.47661938,0,6.912054713,38.68957382,0,0,0,0,0,0,12.75705025,34.87179598,0,0
339976930,guyv6373@bogus.com,Yao,Jia Li,Y,female,FSCI,International,Part Time,1,1,0,1,0,0,0,1,1,1,1,60,3,32,1,1,3,19,0,0,4,4,0,0,4,11,0,0,14,66,1,1,49.42981918,44.21382209,89.97299451,80.10262838,56.95890849,46.33958143,77.38683596,45.09696361,57.77948304,61.57951826,51.8298757,98.42920122,52.82578113,76.7529331,70.67626851,30.75648038,51.1055361,51.0159586,81.26002988,51.2835483,45.83617756,53.97007834,70.59107944,49.83543609
364989077,dudh8154@bogus.com,Yao,Tao,L,male,FASS,HECS,Full Time,1,0,0,1,1,0,1,1,0,0,0,40,7,18,1,0,7,17,1,1,4,24,1,1,0,16,0,0,18,75,3,2,28.74163124,65.17575772,73.3256412,12.8492573,2.878215964,46.4366273,40.4881879,16.97240949,5.394145164,39.83351935,63.91084256,25.30333567,40.25283431,52.61755121,10.36144155,26.68208881,28.54286617,58.37352995,51.01657342,44.05171526,76.71062438,54.84864142,28.35334786,49.01950713
363199685,kkwp7086@bogus.com,Yeh,Ye,X,male,FSCI,International,Full Time,1,1,1,0,1,0,1,1,1,1,1,80,4,42,0,0,5,29,1,0,2,41,0,0,4,67,0,0,15,179,1,0,88.795703,82.36553233,90.29552162,71.65267562,84.30041796,79.62963228,89.73582469,75.36022983,69.30228461,95.61397423,90.92549108,100,68.27692458,67.42764624,100,75.64925889,67.43707518,91.65694015,72.79735363,67.2718759,84.76218869,84.09434089,90.59581698,64.3157498
366631579,xksf9959@bogus.com,Yeh,Chi,P,male,FASS,International,Full Time,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,0,1,14,0,0,0,0,0,0,4,16,1,0,20.40371175,21.25621029,12.44253043,0.112087761,1.164383841,0,27.67731333,0,0,0.364650721,32.5051883,0,0,0,56.56242447,15.05339337,0,0,0,0,1.809319767,21.05192745,0,9.332231583
305952916,jraz5983@bogus.com,Yelverton,Rachel,L,female,FEIT,HECS,Full Time,1,1,0,0,0,1,0,1,0,0,0,30,0,7,1,0,4,0,1,0,0,0,1,0,2,0,2,2,6,7,5,2,52.20024469,5.34144477,41.94600885,0,65.5288755,9.30281911,60.60049364,31.71567805,38.12586101,40.5565923,68.76076117,64.79314954,5.383133051,86.88687332,48.79708313,35.20970106,0,3.520004048,10.17234978,16.88342893,72.95137667,7.0905762,51.19790716,46.87163367
354206252,eujx2720@bogus.com,Yin,Chan,C,female,FEIT,HECS,Full Time,1,1,1,1,1,1,1,1,1,0,0,80,7,24,4,1,7,15,5,4,7,20,3,0,0,20,4,1,21,79,16,6,67.56730101,78.67024269,35.05691173,75.48562114,77.81179071,20.17917812,87.41817088,68.96357015,70.99666183,63.51124874,79.01300746,51.67593868,75.87250777,78.83683838,44.84946552,85.69354939,79.61709904,96.01171977,67.58622762,81.69478428,59.98781689,54.10082229,79.69017663,100
396122419,gcai2531@bogus.com,Yin,Yi Min,L,female,SMED,International,Full Time,1,1,1,0,1,1,1,1,1,1,0,80,7,26,0,0,7,32,0,0,7,30,0,0,5,31,2,2,26,119,2,2,71.66468737,72.69880302,100,90.82085594,81.7356996,53.16212323,85.09129322,74.75240587,77.75600306,82.38231418,100,83.08101916,67.1167678,66.95671464,71.56997752,74.34823784,100,100,94.36653301,82.02665372,73.31793097,99.04674331,75.25117588,94.33509718
390818653,dqak6396@bogus.com,Yin,Wen,X,male,FASS,International,Full Time,1,0,1,0,0,1,1,0,0,1,0,40,5,28,0,0,0,26,0,0,0,31,0,0,2,32,0,0,7,117,0,0,39.67979013,43.30499853,36.36950865,49.7254496,31.7262078,40.30198931,84.45709231,25.64754528,62.47136469,48.92130066,72.60673861,80.25067533,44.80968587,52.22792532,65.31078834,41.58939768,46.87880942,52.45115272,7.058744634,0,35.85992229,61.95212559,56.3393884,45.1455325
389237182,tgxl8370@bogus.com,Yu,Yul,Q,male,SMED,HECS,Full Time,1,1,1,1,0,1,1,1,1,1,0,80,7,8,4,1,0,9,4,4,5,12,4,4,7,35,5,4,19,64,17,13,70.26906027,73.91213454,100,66.25552042,79.01306358,65.46763041,80.77022845,66.91712436,96.40859985,79.75578629,68.23122912,88.71514316,79.96903779,70.65267474,100,85.69577046,57.47315054,79.01530291,70.12229495,85.94640244,48.13537553,99.33402407,84.61005877,100
355706852,jzzy7257@bogus.com,Yu,Jie,F,male,FEIT,International,Full Time,1,0,1,0,0,0,1,0,1,0,1,40,0,25,0,0,0,33,0,0,1,4,0,0,3,15,0,0,4,77,0,0,35.84896437,10.98561267,62.58465457,55.13924662,40.51756769,69.72753679,75.13736818,35.7466494,23.05502609,26.43994921,45.31833709,28.30988041,27.75819713,49.01091284,39.91540477,37.75241766,52.5534971,80.36003779,47.39236423,49.63281942,69.4506262,26.7518979,59.44759575,75.60173864
371999198,njix7494@bogus.com,Yu,Yue Yan,N,female,FASS,International,Full Time,1,0,1,1,0,1,1,0,1,0,0,50,7,0,0,0,3,32,0,0,3,6,0,0,4,47,0,0,17,85,0,0,64.14122445,70.78954808,84.90380088,47.95935663,27.99435791,71.27553425,78.50683952,42.4377189,15.0985681,60.607454,67.72106859,38.10362181,50.65453802,59.4948352,91.84294401,58.49486228,22.48687953,29.83839148,40.5185268,36.88366499,89.78339763,29.45972861,45.00894269,22.67481225
